15660,85872977972030,12/3/2016,10:54:00 PM,Saturday,ORANGE GROVE BLVD,LAKE AVE,0,Not Stated,6521594,1879820,Complaint of Pain,1,0,1,Unsafe Speed,Felony,Broadside,Fixed Object,No Pedestrian Involved,False,22350,Clear,Dry,No Unusual Condition,Dark - Street Lights,Functioning,Driver,18,Male,East,Proceeding Straight,Not Stated,Impairment Not Known,,1999,MITSUBISHI,,35,Major,Unknown,Driver,42,Male,North,Proceeding Straight,Not Stated,HNBD,,2006,HONDA,,35,Minor,Lap/Shoulder Harness Used,6521593.99999839,1879820.00015081
15661,20641505718231,12/4/2016,2:09:00 AM,Sunday,ORANGE GROVE BLVD,LINCOLN AVE,150,East,6514957.89604119,1879167.23814717,Property Damage Only,0,0,1,Pedestrian Violation,No,Sideswipe,Fixed Object,No Pedestrian Involved,False,21453,Clear,Dry,No Unusual Condition,Dark - Street Lights,No Controls Present / Factor,Driver,29,Male,East,Proceeding Straight,Cell Phone Not In Use,HNBD,Emergency Vehicle,2010,FORD,,35,Moderate,Lap/Shoulder Harness Not Used,,,,,,,,,,,,,,,6514957.89614464,1879167.23800489
15694,38613998889923,12/15/2016,3:04:00 AM,Thursday,COLORADO BLVD,ORANGE GROVE BLVD,400,East,6513449.98971376,1875449.86860388,Property Damage Only,0,0,1,Driving Under Influence,No,Hit Object,Fixed Object,No Pedestrian Involved,False,,Clear,Dry,No Unusual Condition,Dark - Street Lights,No Controls Present / Factor,Driver,27,Female,East,Proceeding Straight,Cell Phone Not In Use,HBD Under Influence,Passenger Car,1999,HONDA,,35,Major,Lap/Shoulder Harness Used,,,,,,,,,,,,,,,6513449.98971164,1875449.86847115
15706,66745859384536,12/18/2016,1:57:00 AM,Sunday,LAKE AVE,ORANGE GROVE BLVD,0,Not Stated,6521594,1879820,Property Damage Only,0,0,1,Driving Under Influence,Misdemeanor,Rear-End,Other Motor Vehicle,No Pedestrian Involved,False,,Clear,Dry,No Unusual Condition,Dark - Street Lights,Functioning,Driver,21,Male,North,Proceeding Straight,Not Stated,HBD Under Influence,Passenger Car,2003,HONDA,,35,Moderate,Unknown,Driver,60,Female,North,Stopped In Road,Not Stated,HNBD,Passenger Car,1993,LEXUS,,35,Moderate,Lap/Shoulder Harness Used,6521593.99999839,1879820.00015081
15710,29631882905960,12/19/2016,2:00:00 PM,Monday,WILSON AVE,ORANGE GROVE BLVD,300,North,6522887.2312234,1880118.9564297,Property Damage Only,0,0,1,Unsafe Speed,No,Sideswipe,Parked Motor Vehicle,No Pedestrian Involved,False,22350,Clear,Dry,No Unusual Condition,Daylight,Functioning,Driver,49,Female,South,Proceeding Straight,Cell Phone Not In Use,Impairment Not Known,Passenger Car,2009,MAZD,,25,Minor,Lap/Shoulder Harness Used,Parked Vehicle,,Not Stated,South,Parked,Not Stated,Not Stated,Passenger Car,2007,GMC,,25,Minor,,6522887.2313358,1880118.95657389
15727,93443799018859,12/24/2016,7:52:00 PM,Saturday,MENTOR AVE,ORANGE GROVE BLVD,550,North,6522039.33749446,1880357.97085016,Complaint of Pain,1,0,1,,No,Head-On,Parked Motor Vehicle,No Pedestrian Involved,False,21651,Clear,Dry,No Unusual Condition,Dark - Street Lights,No Controls Present / Factor,Driver,26,Male,South,Proceeding Straight,Not Stated,HBD Under Influence,,13,FORD,,25,Major,Unknown,Parked Vehicle,,Female,North,Parked,Not Stated,Not Stated,,2012,HONDA,,25,Major,,6522039.3373623,1880357.97085965
15740,47298043966293,12/29/2016,5:55:00 PM,Thursday,FAIR OAKS AVE,ORANGE GROVE BLVD,150,North,6516112.12153776,1879987.99742766,Other Visible Injury,1,0,1,Improper Passing,Felony,Rear-End,Bicycle,No Pedestrian Involved,False,,Clear,Dry,No Unusual Condition,Dark - Street Lights,No Controls Present / Factor,Driver,,Not Stated,North,Proceeding Straight,Not Stated,Impairment Not Known,Passenger Car,,,,,Minor,,Bicyclist,52,Male,North,Proceeding Straight,Cell Phone Not In Use,HNBD,Bicycle,,,,,Not Stated,M/C Helmet Driver - No,6516112.12152646,1879987.99751823
15754,5019021034240,1/3/2017,6:53:00 PM,Tuesday,LOS ROBLES AVE,ORANGE GROVE BLVD,0,Not Stated,6518852,1879839,Property Damage Only,0,0,1,Auto R/W Violation,Misdemeanor,Rear-End,Other Motor Vehicle,No Pedestrian Involved,False,21800,Clear,Dry,No Unusual Condition,Dark - Street Lights,Functioning,Driver,32,Male,East,Making Right Turn,Cell Phone Not In Use,HBD Under Influence,Pickup Truck,2002,CHEVROLET,,35,Minor,Lap/Shoulder Harness Used,Driver,20,Male,South,Proceeding Straight,Cell Phone Not In Use,HNBD,Passenger Car,15,HONDA,,35,Minor,Lap/Shoulder Harness Used,6518851.99990498,1879839.00011282
15771,8480471372604,1/10/2017,3:08:00 PM,Tuesday,ORANGE GROVE BLVD,MADELINE DR,0,Not Stated,6513791,1868608,Property Damage Only,0,0,,Unknown,No,Broadside,Other Motor Vehicle,Not Stated,False,,Not Stated,Not Stated,Not Stated,Not Stated,Not Stated,Driver,,Not Stated,West,Making Left Turn,,Not Stated,,,,,,,Not Stated,Driver,,Not Stated,South,Proceeding Straight,,Not Stated,,,,,,,Not Stated,6513790.99985638,1868607.99993706
15848,87432295083999,2/12/2017,12:35:00 PM,Sunday,ORANGE GROVE BLVD,LAKE AVE,200,East,6521792.53439706,1879803.97358302,Complaint of Pain,1,0,1,Unsafe Speed,No,Rear-End,Other Motor Vehicle,No Pedestrian Involved,False,22350,Clear,Dry,No Unusual Condition,Daylight,No Controls Present / Factor,Driver,53,Female,East,Proceeding Straight,Cell Phone Not In Use,HNBD,Passenger Car,16,TOY,,35,Major,Lap/Shoulder Harness Used,Driver,28,Female,East,Stopped In Road,Cell Phone Not In Use,HNBD,Passenger Car,4,CHEV,,35,Moderate,Lap/Shoulder Harness Used,6521792.53437822,1879803.97360806
15851,26521420478820,2/14/2017,9:00:00 AM,Tuesday,ORANGE GROVE BLVD,PASADENA AVE,0,Not Stated,6513898,1878297,Property Damage Only,0,0,1,Auto R/W Violation,No,Head-On,Other Motor Vehicle,No Pedestrian Involved,False,21801,Clear,Dry,No Unusual Condition,Daylight,No Controls Present / Factor,Driver,30,Female,South,Making Left Turn,Cell Phone Not In Use,HNBD,,1997,BUICK,,,Moderate,Lap/Shoulder Harness Used,Driver,46,Male,East,Proceeding Straight,Cell Phone Not In Use,HNBD,,1996,FORD,,,Moderate,Lap/Shoulder Harness Used,6513897.99997047,1878296.99991597
15856,13563222904603,2/18/2017,10:29:00 PM,Saturday,MARENGO AVE,ORANGE GROVE BLVD,32,North,6517481.8103737,1879884.99943815,Complaint of Pain,2,0,1,Driving Under Influence,No,Rear-End,Other Motor Vehicle,No Pedestrian Involved,False,23153,Clear,,,Dark - Street Lights,Functioning,Driver,29,Male,South,Proceeding Straight,,,Passenger Car,,,,,,Shoulder Harness Used,Driver,30,Male,South,Stopped In Road,,,Passenger Car,,,,,,Shoulder Harness Used,6517481.81038813,1879884.99936464
15873,98853749036788,2/24/2017,4:57:00 PM,Friday,FAIR OAKS AVE,ORANGE GROVE BLVD,100,North,6516112.41435851,1879937.99828511,Complaint of Pain,1,0,1,Auto R/W Violation,No,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,21801,Clear,Dry,No Unusual Condition,Dusk - Dawn,No Controls Present / Factor,Driver,20,Female,South,Making Left Turn,Cell Phone Not In Use,HNBD,Passenger Car,2014,SUBARU,,,Moderate,Lap/Shoulder Harness Used,Driver,60,Female,North,Proceeding Straight,Cell Phone Not In Use,Impairment Not Known,Passenger Car,2013,NISSAN,,,Major,Lap/Shoulder Harness Used,6516112.41450489,1879937.9982744
15886,44737553596496,2/27/2017,6:10:00 PM,Monday,ORANGE GROVE BLVD,PROSPECT BLVD,200,East,6513788.50423569,1878206.99779979,Property Damage Only,0,0,1,Improper Turning,No,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,22103,Clear,Dry,No Unusual Condition,Dark - Street Lights,No Controls Present / Factor,Driver,81,Female,Not Stated,Making U Turn,Not Stated,HNBD,,2007,HYUNDAI,,,Moderate,,Driver,49,Female,West,Proceeding Straight,Not Stated,HNBD,,2012,VOLKSWAGEN,,,Moderate,,6513788.50412647,1878206.9977994
15889,60157096385955,2/28/2017,4:54:00 PM,Tuesday,ORANGE GROVE BLVD,DEL MAR BLVD,0,Not Stated,6513417,1873635,Other Visible Injury,1,0,0,Pedestrian Violation,No,Vehicle - Pedestrian,Pedestrian,Crossing In Crosswalk At Intersection,False,21950,Clear,Dry,No Unusual Condition,Daylight,Functioning,Driver,35,Male,South,Making Left Turn,Cell Phone Not In Use,HNBD,Passenger Car,99,HONDA,,35,None,Lap/Shoulder Harness Used,Pedestrian,69,Male,East,Other,Cell Phone Not In Use,HNBD,,,,,30,Not Stated,,6513416.99994822,1873635.00005364
15898,67410665750503,3/1/2017,7:30:00 PM,Wednesday,ORANGE GROVE BLVD,DEL MAR BLVD,0,Not Stated,6513417,1873635,Property Damage Only,0,0,1,Improper Turning,Misdemeanor,Sideswipe,Fixed Object,No Pedestrian Involved,False,22107,Clear,Dry,No Unusual Condition,Not Stated,Functioning,Driver,,Not Stated,North,Making Right Turn,32 Ft Trailer Combo,Impairment Not Known,Truck,,,,35,Unknown,,,,,,,,,,,,,,,,6513416.99994822,1873635.00005364
15910,85602366924285,3/7/2017,7:26:00 PM,Tuesday,ORANGE GROVE BLVD,COLUMBIA ST,0,Not Stated,6513859,1867552,Complaint of Pain,1,0,0,Auto R/W Violation,No,Broadside,Bicycle,Not Stated,False,21801,Clear,Dry,No Unusual Condition,Dark - Street Lights,Functioning,Driver,30,Female,South,Making Left Turn,Cell Phone Not In Use,HNBD,Passenger Car,2006,HONDA,,30,Minor,Lap/Shoulder Harness Used,Bicyclist,31,Male,East,Proceeding Straight,Cell Phone Not In Use,HNBD,Bicycle,,CERVELO,,30,Not Stated,M/C Helmet Driver - No,6513859.00004847,1867552.00008056
15918,3406757116317,3/9/2017,4:00:00 PM,Thursday,ORANGE GROVE BLVD,PROSPECT BLVD,0,Not Stated,6513634,1878080,Property Damage Only,1,0,1,Auto R/W Violation,No,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,21801,Clear,Dry,No Unusual Condition,Daylight,No Controls Present / Factor,Driver,16,Female,South,Making Left Turn,Cell Phone Not In Use,HNBD,Passenger Car,2015,AUDI,,25,Moderate,Lap/Shoulder Harness Used,Driver,68,Female,North,Proceeding Straight,Cell Phone Not In Use,HNBD,Passenger Car,2001,HONDA,,35,Moderate,Lap/Shoulder Harness Used,6513633.9998423,1878080.00002189
15928,12358981370925,3/12/2017,7:40:00 AM,Sunday,ORANGE GROVE BLVD,LINCOLN AVE,480,North,6515229.55616913,1879354.59015514,Property Damage Only,0,0,0,Driving Under Influence,No,Head-On,Parked Motor Vehicle,No Pedestrian Involved,False,23152,Clear,Dry,No Unusual Condition,Daylight,Not Functioning,Driver,,Female,South,Traveling Wrong Way,Cell Phone Not In Use,HBD Under Influence,Passenger Car,1999,DODGE,,35,Major,Unknown,Parked Vehicle,,Not Stated,Not Stated,Not Stated,Not Stated,Not Stated,Passenger Car,2013,NISSAN,,,Major,,6515229.55603439,1879354.58999239
15938,62752383947372,3/15/2017,3:25:00 PM,Wednesday,ORANGE GROVE BLVD,MADELINE DR,0,Not Stated,6513791,1868608,Property Damage Only,1,0,1,Auto R/W Violation,No,Head-On,Other Motor Vehicle,No Pedestrian Involved,False,21800,Clear,Dry,No Unusual Condition,Daylight,Functioning,Driver,60,Female,North,Making Left Turn,Cell Phone Not In Use,HNBD,Passenger Car,2008,NISSAN,,35,Minor,Lap/Shoulder Harness Used,Driver,20,Male,South,Proceeding Straight,Cell Phone Not In Use,HNBD,Motorcycle,1992,HONDA,,35,Moderate,Not Required,6513790.99985638,1868607.99993706
15942,47006732225418,3/16/2017,5:34:00 PM,Thursday,LINCOLN AVE,ORANGE GROVE BLVD,10,South,6514839.96380186,1879070.8191354,Property Damage Only,0,0,,Unknown,No,Rear-End,Other Motor Vehicle,Not Stated,False,,Not Stated,Not Stated,Not Stated,Not Stated,Not Stated,Driver,,Not Stated,North,Making Left Turn,,Not Stated,,,,,,,Not Stated,Driver,,Not Stated,North,Making Left Turn,,Not Stated,,,,,,,Not Stated,6514839.9639658,1879070.81923448
15946,95518755912780,3/17/2017,1:15:00 PM,Friday,LOS ROBLES AVE,ORANGE GROVE BLVD,0,Not Stated,6518852,1879839,Property Damage Only,0,0,1,Unsafe Speed,Felony,Rear-End,Other Motor Vehicle,Not Stated,False,22350,Clear,Dry,No Unusual Condition,Daylight,Functioning,Driver,,Male,South,Proceeding Straight,Cell Phone Not In Use,Impairment Not Known,,1999,DODGE,,,Not Stated,,Driver,47,Female,South,Slowing/Stopping,Cell Phone Not In Use,HNBD,,2017,NISSAN,,,Not Stated,Lap/Shoulder Harness Used,6518851.99990498,1879839.00011282
15957,36891704797744,3/21/2017,11:56:00 AM,Tuesday,LAKE AVE,ORANGE GROVE BLVD,100,North,6521593.2875683,1879919.99746217,Property Damage Only,0,0,1,Other Hazardous Movement,Misdemeanor,Sideswipe,Parked Motor Vehicle,No Pedestrian Involved,False,22517,Cloudy,Dry,No Unusual Condition,Daylight,Functioning,Driver,48,Male,South,Parked,Cell Phone Not In Use,HNBD,Passenger Car,2007,MERZ,,35,Minor,Lap/Shoulder Harness Used,Driver,,Not Stated,South,Proceeding Straight,Not Stated,HBD Impairment Unknown,,,HOND,,35,Unknown,,6521593.28772947,1879919.99732615
15972,85352289676666,3/25/2017,6:34:00 PM,Saturday,ORANGE GROVE BLVD,EL MOLINO AVE,0,Not Stated,6520223,1879833,Property Damage Only,0,0,,Unknown,No,Broadside,Other Motor Vehicle,Not Stated,False,,Not Stated,Not Stated,Not Stated,Not Stated,Not Stated,Driver,,Not Stated,West,Proceeding Straight,,Not Stated,,,,,,,Not Stated,Driver,,Not Stated,North,Proceeding Straight,,Not Stated,,,,,,,Not Stated,6520223.00011572,1879833.00012481
15976,40529036521911,3/27/2017,7:52:00 AM,Monday,ORANGE GROVE BLVD,HOLLY ST,0,Not Stated,6512848,1876051,Complaint of Pain,1,0,1,Auto R/W Violation,No,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,21801,Clear,Dry,No Unusual Condition,Daylight,Functioning,Driver,17,Male,West,Making Left Turn,Cell Phone Not In Use,HNBD,Passenger Car,2015,MERZ,,35,Moderate,Lap/Shoulder Harness Used,Driver,38,Male,East,Proceeding Straight,Cell Phone Not In Use,HNBD,Passenger Car,2016,TOY,,35,Major,Lap/Shoulder Harness Used,6512848.00010197,1876051.00014289
15993,93256324529647,3/31/2017,9:27:00 AM,Friday,CALIFORNIA BLVD,ORANGE GROVE BLVD,0,Not Stated,6513549,1871819,Property Damage Only,0,0,,Unknown,No,Broadside,Other Motor Vehicle,Not Stated,False,,Not Stated,Not Stated,Not Stated,Not Stated,Not Stated,Driver,,Not Stated,South,Making Left Turn,,Not Stated,,,,,,,Not Stated,Driver,,Not Stated,East,Proceeding Straight,,Not Stated,,,,,,,Not Stated,6513549.00001231,1871819.00007673
15997,50377130508422,4/2/2017,3:38:00 PM,Sunday,ORANGE GROVE BLVD,ELLIS ST,0,Not Stated,6513402,1873838,Other Visible Injury,1,0,1,Improper Turning,No,Sideswipe,Motor Vehicle on Other Roadway,No Pedestrian Involved,False,22107,Clear,Dry,No Unusual Condition,Daylight,No Controls Present / Factor,Driver,17,Male,South,Making Right Turn,Not Stated,HNBD,Passenger Car,2006,BMW,,35,Minor,Lap/Shoulder Harness Used,Driver,26,Male,South,Proceeding Straight,Not Stated,HNBD,,16,HARLEY DAVIDSON,,35,Moderate,,6513401.99997821,1873837.99997573
16007,13608213500044,4/4/2017,9:35:00 PM,Tuesday,EL MOLINO AVE,ORANGE GROVE BLVD,200,North,6520221.82699965,1880032.99656015,Other Visible Injury,1,0,1,Driving Under Influence,No,Overturned,Fixed Object,No Pedestrian Involved,False,23152,Clear,,,Dark - Street Lights,No Controls Present / Factor,Driver,22,Female,North,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,,,,,,,,,,,,,,,6520221.82688972,1880032.99644397
16018,13612085001801,4/8/2017,8:50:00 AM,Saturday,ORANGE GROVE BLVD,GREEN ST,0,Not Stated,6513175,1875082,Complaint of Pain,1,0,1,Auto R/W Violation,No,Head-On,Other Motor Vehicle,No Pedestrian Involved,False,21801,Clear,,,Daylight,Functioning,Driver,30,Female,East,Making Left Turn,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,,Not Stated,North,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6513175.00010414,1875082.0001124
16019,13612151504603,4/8/2017,3:15:00 PM,Saturday,ORANGE GROVE BLVD,LOS ROBLES AVE,50,East,6518901.19003005,1879830.3158962,Property Damage Only,0,0,1,Improper Turning,Misdemeanor,Sideswipe,Parked Motor Vehicle,No Pedestrian Involved,False,22107,Clear,,,Daylight,No Controls Present / Factor,Driver,,,North,Parking Maneuver,,,Passenger Car,,,,,,,Parked Vehicle,,,North,Parked,,,Passenger Car,,,,,,,6518901.19009531,1879830.31574698
16021,8609569072723,4/8/2017,7:07:00 PM,Saturday,ORANGE GROVE BLVD,MADELINE DR,0,Not Stated,6513791,1868608,Property Damage Only,0,0,,Unknown,No,Broadside,Other Motor Vehicle,Not Stated,False,,Not Stated,Not Stated,Not Stated,Not Stated,Not Stated,Driver,,Not Stated,South,Making Left Turn,,Not Stated,,,,,,,Not Stated,Driver,,Not Stated,North,Proceeding Straight,,Not Stated,,,,,,,Not Stated,6513790.99985638,1868607.99993706
16022,1134735345840,4/8/2017,8:36:00 PM,Saturday,ORANGE GROVE BLVD,GREEN ST,0,Not Stated,6513175,1875082,Property Damage Only,0,0,,Unknown,No,Broadside,Other Motor Vehicle,Not Stated,False,,Not Stated,Not Stated,Not Stated,Not Stated,Not Stated,Driver,,Not Stated,West,Making Left Turn,,Not Stated,,,,,,,Not Stated,Driver,,Not Stated,South,Proceeding Straight,,Not Stated,,,,,,,Not Stated,6513175.00010414,1875082.0001124
16034,13616083107724,4/12/2017,8:31:00 AM,Wednesday,ORANGE GROVE BLVD,WALNUT ST,30,North,6512897.79257695,1876907.13576929,Other Visible Injury,1,0,1,Unsafe Speed,No,Rear-End,Other Motor Vehicle,No Pedestrian Involved,False,22350,Clear,,,Daylight,Functioning,Driver,21,Male,South,Proceeding Straight,,,Motorcycle,,,,,,M/C Helmet Driver - Yes,Driver,47,Male,South,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6512897.79265331,1876907.13589782
16046,13619221502071,4/15/2017,10:15:00 PM,Saturday,LAKE AVE,ORANGE GROVE BLVD,0,Not Stated,6521594,1879820,Complaint of Pain,1,0,1,Auto R/W Violation,No,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,21801,Clear,,,Dark - Street Lights,Functioning,Driver,58,Female,East,Making Left Turn,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,19,Male,North,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6521593.99999839,1879820.00015081
16064,13626224702941,4/22/2017,10:47:00 PM,Saturday,ORANGE GROVE BLVD,ELMIRA ST,0,Not Stated,6521225,1879844,Property Damage Only,0,0,1,Unsafe Speed,Misdemeanor,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,22350,Clear,,,Dark - Street Lights,No Controls Present / Factor,Driver,,,West,Proceeding Straight,,,Truck,,,,,,,Driver,20,Male,South,Making Left Turn,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6521225.00008021,1879844.00010282
16066,78710138797760,4/23/2017,11:07:00 AM,Sunday,ORANGE GROVE BLVD,FAIR OAKS AVE,30,West,6516083.00216901,1879838.19019694,Property Damage Only,0,0,,Unknown,No,Sideswipe,Other Motor Vehicle,Not Stated,False,,Not Stated,Not Stated,Not Stated,Not Stated,Not Stated,Driver,,Not Stated,East,Proceeding Straight,,Not Stated,,,,,,,Not Stated,Driver,,Not Stated,East,Proceeding Straight,,Not Stated,,,,,,,Not Stated,6516083.00216214,1879838.19007505
16070,13628121508502,4/24/2017,12:15:00 PM,Monday,LAKE AVE,ORANGE GROVE BLVD,160,North,6521592.86010928,1879979.99593948,Property Damage Only,0,0,1,Improper Passing,Misdemeanor,Sideswipe,Other Motor Vehicle,No Pedestrian Involved,False,21754,Cloudy,,,Daylight,Functioning,Driver,,,South,Passing Other Vehicle,,,Passenger Car,,,,,,,Driver,42,Female,South,Stopped In Road,,,Passenger Car,,,,,,,6521592.86023688,1879979.99589381
16090,90777224302291,4/28/2017,9:52:00 AM,Friday,ORANGE GROVE BLVD,ROSEMONT AVE,200,South,6513243.97383903,1877641.75925612,Property Damage Only,0,0,,Unknown,No,Rear-End,Other Motor Vehicle,Not Stated,False,,Not Stated,Not Stated,Not Stated,Not Stated,Not Stated,Driver,,Not Stated,North,Proceeding Straight,,Not Stated,,,,,,,Not Stated,Driver,,Not Stated,North,Stopped In Road,,Not Stated,,,,,,,Not Stated,6513243.97371946,1877641.75910048
16091,13632192401006,4/28/2017,7:24:00 PM,Friday,ORANGE GROVE BLVD,LOS ROBLES AVE,0,Not Stated,6518852,1879839,Complaint of Pain,1,0,,Auto R/W Violation,No,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,21801,Clear,,,Dusk - Dawn,Functioning,Driver,69,Female,West,Making Left Turn,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,43,Male,East,Proceeding Straight,,,Pickup Truck,,,,,,Lap/Shoulder Harness Used,6518851.99990498,1879839.00011282
16096,13633134203833,4/29/2017,1:42:00 PM,Saturday,ORANGE GROVE BLVD,ROSEMONT AVE,0,Not Stated,6513336,1877819,Property Damage Only,0,0,1,Unsafe Speed,No,Hit Object,Fixed Object,No Pedestrian Involved,False,22350,Clear,,,Daylight,Functioning,Driver,56,Female,North,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,,,,,,,,,,,,,,,6513336.00011022,1877818.99988773
16108,13637190108377,5/3/2017,7:01:00 PM,Wednesday,ORANGE GROVE BLVD,CRAIG AVE,0,Not Stated,6529511,1879988,Complaint of Pain,1,0,,Auto R/W Violation,No,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,21804,Clear,,,Dusk - Dawn,No Controls Present / Factor,Driver,74,Female,North,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,67,Male,East,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6529510.99991238,1879988.00014289
16109,13638164508058,5/4/2017,4:45:00 PM,Thursday,ORANGE GROVE BLVD,MAYLIN ST,20,South,6513366.47011583,1874320.0541042,Property Damage Only,0,0,1,Unsafe Lane Change,Misdemeanor,Sideswipe,Other Motor Vehicle,No Pedestrian Involved,False,21658,Clear,,,Daylight,No Controls Present / Factor,Driver,,,South,Changing Lanes,,,Pickup Truck,,,,,,Lap/Shoulder Harness Used,Driver,35,Male,South,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6513366.47019364,1874320.05412973
16112,13639092901825,5/5/2017,9:29:00 AM,Friday,LAKE AVE,ORANGE GROVE BLVD,0,Not Stated,6521594,1879820,Complaint of Pain,2,0,1,Auto R/W Violation,No,Head-On,Other Motor Vehicle,No Pedestrian Involved,False,21801,Clear,,,Daylight,Functioning,Driver,72,Male,South,Making Left Turn,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,28,Male,North,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6521593.99999839,1879820.00015081
16117,13641031303135,5/7/2017,3:13:00 AM,Sunday,ORANGE GROVE BLVD,MARENGO AVE,0,Not Stated,6517482,1879853,Property Damage Only,0,0,1,Unsafe Speed,Misdemeanor,Head-On,Fixed Object,Crossing In Crosswalk At Intersection,False,22350,Raining,,,Dark - Street Lights,Functioning,Driver,,,North,Proceeding Straight,,,Pickup Truck,,,,,,,,,,,,,,,,,,,,,6517482.00002031,1879853.00008482
16127,13644214002037,5/10/2017,9:40:00 PM,Wednesday,ORANGE GROVE BLVD,SIERRA BONITA AVE,0,Not Stated,6526044,1879851,Property Damage Only,0,0,1,Improper Turning,No,Hit Object,Fixed Object,No Pedestrian Involved,False,22107,Clear,,,Dark - Street Lights,Functioning,Driver,63,Male,South,Making Right Turn,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,,,,,,,,,,,,,,,6526043.99995664,1879851.00008881
16142,97356814146041,5/16/2017,1:10:00 PM,Tuesday,CALIFORNIA BLVD,ORANGE GROVE BLVD,0,Not Stated,6513549,1871819,Property Damage Only,0,0,,Unknown,No,Rear-End,Other Motor Vehicle,Not Stated,False,,Not Stated,Not Stated,Not Stated,Not Stated,Not Stated,Driver,,Not Stated,South,Proceeding Straight,,Not Stated,,,,,,,Not Stated,Driver,,Not Stated,South,Stopped In Road,,Not Stated,,,,,,,Not Stated,6513549.00001231,1871819.00007673
16145,13651185103301,5/17/2017,6:51:00 PM,Wednesday,ORANGE GROVE BLVD,SIERRA MADRE VILLA AVE,285,West,6536710.28454849,1879848.05488935,Other Visible Injury,1,0,1,Driving Under Influence,No,Sideswipe,Pedestrian,In Road,False,23152,Clear,,,Daylight,Not Functioning,Driver,51,Male,East,Changing Lanes,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Pedestrian,44,Male,East,Stopped In Road,,,Pedestrian,,,,,,,6536710.2843983,1879848.05488473
16156,13653141703301,5/19/2017,2:17:00 PM,Friday,ORANGE GROVE BLVD,GREEN ST,0,Not Stated,6513175,1875082,Other Visible Injury,1,0,1,Auto R/W Violation,No,Head-On,Other Motor Vehicle,No Pedestrian Involved,False,21801,Clear,,,Daylight,Functioning,Driver,22,Male,South,Making Left Turn,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,68,Male,North,Proceeding Straight,,,Pickup Truck,,,,,,Lap/Shoulder Harness Used,6513175.00010414,1875082.0001124
16170,13658120803367,5/24/2017,12:08:00 PM,Wednesday,ORANGE GROVE BLVD,ALTADENA DR,0,Not Stated,6531876,1880003,Complaint of Pain,2,0,1,Traffic Signals and Signs,No,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,21453,Clear,,,Daylight,Functioning,Driver,58,Male,East,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,64,Male,North,Proceeding Straight,,,Pickup Truck,,,,,,Lap/Shoulder Harness Used,6531876.00010364,1880003.00011289
16184,13663211409500,5/29/2017,9:14:00 PM,Monday,ORANGE GROVE BLVD,SUNSET AVE,100,South,6515870.34821706,1879791.54498468,Complaint of Pain,1,0,1,Unsafe Speed,No,Rear-End,Parked Motor Vehicle,No Pedestrian Involved,False,22350,Clear,,,Dark - Street Lights,No Controls Present / Factor,Driver,34,Male,South,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Parked Vehicle,,,South,Parked,,,Pickup Truck,,,,,,,6515870.34805989,1879791.54482715
16185,13664120703775,5/30/2017,12:07:00 PM,Tuesday,ORANGE GROVE BLVD,CONGRESS PL,0,Not Stated,6513597,1871189,Other Visible Injury,2,0,1,Wrong Side of Road,No,Head-On,Other Motor Vehicle,No Pedestrian Involved,False,21460,Clear,,,Daylight,Functioning,,,,,,,,,,,,,,,Driver,60,Male,North,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6513596.9999163,1871189.00002439
